Date;ADOBE_INC_USD;AIR_LIQUIDE_SA;ALIBABA_GROUP_HOLDING_LTD_REPR__8SH;ALLIANZ_SE;AMAZON_COM_INC_USD;AMUNDI_IS_GOVT_BOND_LOWEST_RATED;ANHEUSER BUSH_INBEV;ARCELORMITTAL_SA;ATOS_SE;AXA_SA;BERKSHIRE_HATHAWAY_INCB _USD;BLACKROCK_GF_SUSTAINABLE_ENERGY;BROWN_ADVISORY US_SUSTAINABLE_GROWTH_FD;CADEUR_Curncy;CANDRIAM_SRI_BOND_GLOBAL_HIGH_YIELD;CANDRIAM_SRI_EQUITY_EMERGING_MARKETS;CHFEUR_Curncy;COMGEST_GROWTH_EUROPE;DKKEUR_Curncy;ENBW_ENERGIE_BADEN _3_625%_2014 76_02APR;ENEL_S_P_A_;ENGIE_SA;EUR_Curncy;FFG_SICAV_GLOBAL_FLEXIBLE SUSTAINABLE;FLOSSBACH_VS MULTIPLE_OPPORT__II__D_SHS;GAM_MULTIBOND LOCAL_EMERGING_BOND;GBPEUR_Curncy;GLENCORE_FUNDING_LLC_3%_2017 22_27APR;GROUPE_BRUXELLES_LAMBERT_SA;ING_ARIA_CORPORATE_+_R_CAP;ING_ARIA_SUSTAINABLE_BONDS_R;ING_ARIA EURO_SHORT_DUR_RET_BD_R_CAP;INVESCO_FS_ASIAN_EQUITY_FUND;INVESCO_PHYSICAL_GOLD_USD;ISHARES_II__GLOBAL_WATER_UCITS_EUR;ISHARES_PLCCORE_S&P_500_UCITS_ETFUSD;ISHARES_V S&P_500_FINANCIALS_SECTOR;IVO_FUNDS_FIXED_INCOME;JPMORGAN_CHINA_A SHARE_OPPORTUNITIES;JPMORGAN_EMERGING_MARKETS_SUSTAINABLE;JPMORGAN_JAPAN_EQUITY_EUR;JUST_EAT_TAKEAWAY_COM_N_V;KBC_GROUP_SA NV;LVMH_MOET_HENNESSY_LOUIS_VUITTON_SE;LYXOR_IF_EURO_6M;MAINFIRST_SIC_TOP_EUROPEAN_IDEAS;MCDONALD'S_CORP_USD;MEDTRONIC_PLC_USD;MERCK_&_CO_INC_USD;MICHELIN_SA_ORD;MICROSOFT_CORP_USD;MULTI_ULS_LYXOR_EURO_STOXX_BANKS;NOKEUR_Curncy;NORDEA_1_EMERGING_MARKET_BOND;PEPSICO_INC_USD;PICTET_DIGITAL;PIMCO_FGIS_EMERGING_MARKETS_BONDS_ESG;POLAR_CF_PLC_GLOBAL_TECHNOLOGY_FUND;PRINCIPAL_GIF PREFERRED_SECURITIES;QUALCOMM_INC;ROCHE_HOLDING_LTD_CHF;ROYAL_DUTCH_SHELL_PLCA _EUR;ROYAL_PHILIPS_NV;SALESFORCE_COM_INC_USD;SEKEUR_Curncy;SOLVAY_SA;SSGA_SPDR_EUROPE S&P_US_DIVI_ARISTOUSD;THREADNEEDLE_LUXGLOBAL_EQUITY_INCOME;THREADNEEDLE_LUX PAN_EUROPEAN_SMALL;TOTALENERGIES_SE;UBAM_SICAV_POSITIVE_IMPACT_EQUITY;UBS_LUX_EQUITY_ALL_CHINA_USD;UNILEVER_PLC_EUR;USDEUR_Curncy;VEOLIA_ENVIRONNEMENT_SA;VISA_INCA _USD;WELLINGTON_MF GLOBAL_HEALTH_CARE_EQUITY
13/04/2021;514.86;165.83;241.89;263.96;3400;257.2212;65.3;24.345;67.6342;28.52;267.1;17.07;21.31;0.6677;1143.24;157.2;0.909;34.67;0.1345;100.061;8.621;12.26;1.1948;124.07;161.12;295.39;1.1508;103.278;111.65;719.12;594.14;101.9;9.79;168.85;60.0841;41.7;9.5952;126.42;37.78;132.18;15.42;107.35;61.94;745.5;997.4578;122.24;231.32;123.63;72.878;149.25;258.49;82.63;0.0988;142;143.05;574.58;17.52;87.09;12.45;137.3;329.08;19.3;60.586;232;0.09835;125.402;66.25;12.3869;13.0336;46.67;138.33;142.33;56.82;0.8369;25.6373;221.02;47.8168
14/04/2021;510.63;165.7;239.23;260.255;3333;256.7681;64.68;24.95;67.6342;28.175;267.53;17.15;21.1;0.6667;1143.77;158.2;0.9047;34.71;0.1345;100.061;8.509;12.258;1.198;123.77;161.22;296.75;1.1502;103.252;111.65;718.37;593;101.89;9.86;168.065;60.0841;41.2352;9.81;126.38;38.39;133.84;15.51;107.35;62.02;733.52;997.4638;122.91;230.31;123.9;72.8494;149.25;255.59;83.31;0.0995;142.58;142.11;577.65;17.56;86.37;12.45;134.75;333.18;19.715;60.152;228.02;0.0986;125.402;66.52;12.3874;13.0318;46.51;137.97;144.19;56.31;0.8348;25.6373;221.98;48.1355
15/04/2021;523.25;166.75;239.09;258.25;3379.09;257.55;67.6;24.42;67.6342;28.43;269.14;17.12;21.49;0.6662;1145.77;159.06;0.906;35.01;0.1345;100.061;8.581;12.246;1.1967;125.04;160.41;298.69;1.152;103.242;109;719.51;594.17;101.91;9.89;171.1;60.0841;41.4101;9.68;126.43;38.21;134.64;15.44;109.25;61.3;736.08;997.4442;123.66;231.28;125.85;73.0973;149.25;259.5;82.054;0.0997;142.73;142.31;576.14;17.65;87.72;12.48;137.84;333.5;19.73;61.06;233;0.09891;125.402;66.6033;12.4933;13.1489;47.45;138.66;143.05;58.27;0.8357;27.8935;226.28;48.9597
16/04/2021;525.08;170;238.69;262.5;3399.44;256.9834;68.55;25.225;72.688;28.55;272.11;17.28;21.52;0.6673;1146.23;160.36;0.9072;35.19;0.1345;100.061;8.659;12.402;1.1983;125.39;162.04;299.27;1.1551;103.228;110.1;719.1;593.4;101.91;9.94;172.16;60.0841;41.79;9.77;126.43;38.22;134.89;15.5;109.25;62.7;759.85;997.4576;124.86;233.08;125.91;73.8697;149.25;260.74;83.26;0.0997;143.67;144.16;575.28;17.7;87.41;12.47;138.21;333;19.384;60.52;231.91;0.09893;125.402;67.75;12.551;13.216;45.92;139.71;143.78;57.5181;0.8346;27.8935;226.41;49.0323
17/04/2021;525.08;170;238.69;262.5;3399.44;256.9834;68.55;25.225;72.688;28.55;272.11;17.28;21.52;0.6673;1146.23;160.36;0.9072;35.19;0.1345;100.061;8.659;12.402;1.1983;125.39;162.04;299.27;1.1551;103.228;110.1;719.1;593.4;101.91;9.94;172.16;60.0841;41.79;9.77;126.43;38.22;134.89;15.5;109.25;62.7;759.85;997.4576;124.86;233.08;125.91;73.8697;149.25;260.74;83.26;0.0997;143.67;144.16;575.28;17.7;87.41;12.47;138.21;333;19.384;60.52;231.91;0.09893;125.402;67.75;12.551;13.216;45.92;139.71;143.78;57.5181;0.8346;27.8935;226.41;49.0323
18/04/2021;525.08;170;238.69;262.5;3399.44;256.9834;68.55;25.225;72.688;28.55;272.11;17.28;21.52;0.6673;1146.23;160.36;0.9072;35.19;0.1345;100.061;8.659;12.402;1.1983;125.39;162.04;299.27;1.1551;103.228;110.1;719.1;593.4;101.91;9.94;172.16;60.0841;41.79;9.77;126.43;38.22;134.89;15.5;109.25;62.7;759.85;997.4576;124.86;233.08;125.91;73.8697;149.25;260.74;83.26;0.0997;143.67;144.16;575.28;17.7;87.41;12.47;138.21;333;19.384;60.52;231.91;0.09893;125.402;67.75;12.551;13.216;45.92;139.71;143.78;57.5181;0.8346;27.8935;226.41;49.0323
19/04/2021;516.17;170.82;234.78;264.4;3372.01;256.6623;68.57;24.77;72.688;28.435;270.28;17.35;21.26;0.6629;1145.78;161.09;0.9078;35.13;0.1345;100.061;8.662;12.388;1.2037;125.16;162.23;300.22;1.1619;103.226;110.1;718.64;592.66;101.91;9.87;171.67;60.0841;41.3902;9.77;126.53;39.39;135.01;15.49;112.0799;63.28;753.5;997.4024;123.09;231.81;126.13;74.0508;149.25;258.74;84.3;0.1001;143.9;144.75;576.89;17.72;86.42;12.47;135.25;335.5;19.56;60.85;230.5;0.09892;125.402;67.75;12.52;13.2082;46.27;138.74;145.23;58.45;0.8308;29.1662;225.79;48.8991
20/04/2021;514.21;170.82;229.88;262.99;3334.69;256.8833;69.32;23.685;69;27.88;267.89;17.14;21.16;0.6588;1143.41;160.55;0.9073;34.74;0.1345;100.061;8.555;12.128;1.2036;124.71;161.47;299.98;1.1579;103.263;108;719.11;593.4;101.9;9.86;171.88;60.0841;40.88;9.65;126.53;39.63;134.57;15.23;110.9875;61.72;730.465;997.4012;120.76;233.01;128.28;74.9185;149.25;258.26;81.17;0.0994;143.59;145.71;569.95;17.68;85.15;12.48;133.4;338.72;18.89;59.96;227.96;0.09851;125.402;67.75;12.4021;13.0158;44.93;137.44;145.2;58.45;0.8308;29.1662;223.28;48.7697
21/04/2021;512.34;168.83;229.44;262.99;3362.02;257.2171;70.08;24.135;69;27.88;272.21;16.99;21.4;0.6648;1143.29;158.86;0.9061;35.23;0.1345;100.061;8.487;12.086;1.2035;125.47;160.7;299.18;1.1575;103.247;108;719.2;593.68;101.9;9.74;173.68;60.0841;40.88;9.65;126.46;39.87;133.53;14.95;107.3829;61.22;753.8025;997.3952;121.2;232.26;130.25;75.5479;148.23;260.58;80.4;0.0996;143.41;146.98;564.04;17.68;85.44;12.48;136.19;348;19.15;60.598;230.56;0.09883;125.402;67.75;12.4622;13.0951;44.89;138.24;145.17;57.415;0.8309;29.1662;227.45;49.5918
22/04/2021;507.29;170.1321;229.35;261.2;3309.04;257.1365;69.85;24.4;70.5741;27.7855;269.51;17.39;21.32;0.6656;1143.86;159.25;0.9075;35.59;0.1345;100.061;8.718;12.3;1.2015;125.73;161.88;299.32;1.1519;103.24;108;719.06;593.28;101.9;9.76;172.48;60.0841;41.1;9.64;126.46;39.92;134.28;15.29;108.5189;62.04;760.44;997.3967;122.26;232.96;129.85;74.3369;148.23;257.17;80.868;0.0996;143.65;146.07;569.89;17.72;85.2;12.49;132.97;342;18.78;60.614;231.35;0.0987;125.402;68;12.4531;13.2142;44.67;139.92;145.83;57.405;0.8322;29.6579;227.57;49.741
23/04/2021;515.84;170.1321;232.08;261.755;3340.88;256.9863;69.93;25.06;70.5741;28.025;271.98;17.45;21.62;0.6626;1144.66;161.67;0.9048;35.52;0.1345;100.061;8.735;12.36;1.2097;125.43;161.52;299.22;1.1478;103.217;108;719.2;593.31;101.9;9.84;172.06;60.0841;41.5058;9.62;126.56;40.42;135.55;15.18;110.5869;61.92;760.9;997.3925;123.47;234.58;131.2;74.2606;148.23;261.15;80.82;0.0996;143.84;145.83;571.73;17.72;86.68;12.49;135.43;336;18.75;60.614;233.51;0.09857;125.402;67.2663;12.5;13.2218;44.92;141.19;147.32;57.1475;0.8266;29.9664;230;49.9429
24/04/2021;515.84;170.1321;232.08;261.755;3340.88;256.9863;69.93;25.06;70.5741;28.025;271.98;17.45;21.62;0.6626;1144.66;161.67;0.9048;35.52;0.1345;100.061;8.735;12.36;1.2097;125.43;161.52;299.22;1.1478;103.217;108;719.2;593.31;101.9;9.84;172.06;60.0841;41.5058;9.62;126.56;40.42;135.55;15.18;110.5869;61.92;760.9;997.3925;123.47;234.58;131.2;74.2606;148.23;261.15;80.82;0.0996;143.84;145.83;571.73;17.72;86.68;12.49;135.43;336;18.75;60.614;233.51;0.09857;125.402;67.2663;12.5;13.2218;44.92;141.19;147.32;57.1475;0.8266;29.9664;230;49.9429
25/04/2021;515.84;170.1321;232.08;261.755;3340.88;256.9863;69.93;25.06;70.5741;28.025;271.98;17.45;21.62;0.6626;1144.66;161.67;0.9048;35.52;0.1345;100.061;8.735;12.36;1.2097;125.43;161.52;299.22;1.1478;103.217;108;719.2;593.31;101.9;9.84;172.06;60.0841;41.5058;9.62;126.56;40.42;135.55;15.18;110.5869;61.92;760.9;997.3925;123.47;234.58;131.2;74.2606;148.23;261.15;80.82;0.0996;143.84;145.83;571.73;17.72;86.68;12.49;135.43;336;18.75;60.614;233.51;0.09857;125.402;67.2663;12.5;13.2218;44.92;141.19;147.32;57.1475;0.8266;29.9664;230;49.9429
26/04/2021;515.7;170.1321;232.7;266;3409;256.8386;70.94;25.77;70.5741;28.035;270.86;17.55;21.71;0.6675;1144.89;161.95;0.9049;35.48;0.1345;100.061;8.64;12.496;1.2086;125.07;161.61;300.05;1.1502;103.211;108.16;719.13;593.04;101.9;9.89;172.22;60.0841;41.5058;9.76;126.67;39.85;135.95;15.19;110.5869;64.1;755.08;997.3842;124.61;232.31;130.12;73.9269;148.23;261.55;82.97;0.0998;143.66;143.36;574.12;17.7;87.65;12.49;138.96;333;19.03;58.788;235.46;0.09874;125.402;68.4;12.475;13.3116;44.08;141.67;146.23;57.59;0.8274;29.9664;230.34;50.2212
27/04/2021;517.32;170.1321;235.92;260.85;3417.43;256.5013;70.77;25.505;70.5741;27.925;273.65;17.53;21.61;0.6669;1144.82;163.11;0.9051;35.47;0.1345;100.061;8.552;12.308;1.2091;124.38;161.34;298.83;1.1504;103.185;112.95;719.09;592.78;101.9;9.91;172.27;60.0841;41.5058;9.7801;126.61;40.27;136.39;14.98;110.5869;64.48;767.92;997.3933;125.37;234.98;129.97;73.7648;148.23;261.97;84.21;0.1;143.5;142.89;576.9;17.67;87.25;12.48;138.01;332;18.776;57.656;234.21;0.09875;125.402;67.5162;12.49;13.2843;44.65;141.35;146.93;56;0.827;30.7812;229.91;49.8863
28/04/2021;515.48;170.1321;236.72;264.35;3458.5;256.21;71.95;25.2;70.5741;28.295;272.95;17.39;21.59;0.6697;1148.17;163.45;0.9069;35.4;0.1345;100.061;8.448;12.398;1.2126;124.2;161.09;298.85;1.1495;103.115;110.63;718.74;592.23;101.9;9.95;171.835;60.0841;41.5058;9.89;127.05;40.65;137.17;15.02;110.5869;64.44;766.9;997.4035;125.19;232.41;131.2;73.5073;148.905;254.56;86.06;0.1007;142.84;141.83;579.52;17.64;87.02;12.49;136.57;333;19.2;57.25;236.88;0.09889;125.402;67.7839;12.4684;13.2378;45.88;141.09;146.78;56.544;0.8247;31.1572;233.45;49.8304
29/04/2021;516.09;170.75;234.18;262.28;3471.31;255.2058;72.71;24.885;70.5741;28.47;277.6;17.31;21.52;0.6719;1144.89;163.62;0.9077;35.52;0.1345;100.061;8.338;12.302;1.2121;123.95;160.53;299.6;1.1502;103.148;110.63;718;590.91;101.89;9.98;171.21;60.0841;41.5058;10.05;127.27;40.85;138.22;15.02;103;65.18;776.54;997.3711;124.79;235.21;131.5;70.2558;148.25;252.51;87.032;0.1007;143.24;143.94;577.21;17.67;86.81;12.48;142.68;328;19.1;57.282;234.36;0.09855;125.402;67.7839;12.4693;13.1783;45.44;140.7;147.76;59.16;0.8251;31.162;236.86;49.5092
30/04/2021;508.34;170.75;230.95;261.845;3467.42;255.3086;72.04;24.25;67.7;28.245;274.95;17.08;21.29;0.6767;1145.13;162.5;0.911;35.4;0.1345;100.061;8.267;12.37;1.202;123.52;160.93;297.96;1.1492;103.126;110.25;718.35;591.17;101.9;9.91;171.155;60.0841;41.85;10.03;127.53;40.74;136.77;14.91;103;64.62;757.5;997.3655;124.94;236.08;130.92;71.0377;147;252.18;87.12;0.1;143.27;144.16;570.69;17.7;85.36;12.49;138.8;328;18.9;56.694;230.32;0.09823;125.402;69.5;12.4519;13.1999;44.61;140.02;145.28;57.92;0.832;31.162;233.56;49.4037
01/05/2021;508.34;170.75;230.95;261.845;3467.42;255.3086;72.04;24.25;67.7;28.245;274.95;17.08;21.29;0.6767;1145.13;162.5;0.911;35.4;0.1345;100.061;8.267;12.37;1.202;123.52;160.93;297.96;1.1492;103.126;110.25;718.35;591.17;101.9;9.91;171.155;60.0841;41.85;10.03;127.53;40.74;136.77;14.91;103;64.62;757.5;997.3655;124.94;236.08;130.92;71.0377;147;252.18;87.12;0.1;143.27;144.16;570.69;17.7;85.36;12.49;138.8;328;18.9;56.694;230.32;0.09823;125.402;69.5;12.4519;13.1999;44.61;140.02;145.28;57.92;0.832;31.162;233.56;49.4037
02/05/2021;508.34;170.75;230.95;261.845;3467.42;255.3086;72.04;24.25;67.7;28.245;274.95;17.08;21.29;0.6767;1145.13;162.5;0.911;35.4;0.1345;100.061;8.267;12.37;1.202;123.52;160.93;297.96;1.1492;103.126;110.25;718.35;591.17;101.9;9.91;171.155;60.0841;41.85;10.03;127.53;40.74;136.77;14.91;103;64.62;757.5;997.3655;124.94;236.08;130.92;71.0377;147;252.18;87.12;0.1;143.27;144.16;570.69;17.7;85.36;12.49;138.8;328;18.9;56.694;230.32;0.09823;125.402;69.5;12.4519;13.1999;44.61;140.02;145.28;57.92;0.832;31.162;233.56;49.4037
03/05/2021;503.46;170.75;230.71;254.25;3386.49;255.6393;72.06;24.615;67.7;28.45;279.18;16.99;21.13;0.6752;1145.66;162.5;0.9097;35.4;0.1345;100.061;8.356;12.448;1.2064;124.48;160.66;298.51;1.1531;103.151;110.25;718.51;591.32;101.91;9.84;171.155;60.0841;41.85;10.01;127.81;40.74;136.02;14.91;103;64.56;762.5;997.3394;125;235.56;131.2;72.4489;147;251.86;87.33;0.1001;143.27;145.79;566.54;17.69;85.36;12.49;137.43;329.71;19.13;57.672;223.76;0.09851;125.402;69.5;12.454;13.2466;45.99;139.77;145.28;58.5;0.829;31.162;232.61;49.4516
04/05/2021;490.7;176.02;227.9;254.625;3311.87;256.1081;71.19;24.695;67.7;28.4475;280.26;16.59;20.86;0.6763;1145.35;161.38;0.9112;35.06;0.1345;100.061;8.206;12.402;1.2014;124.1;161.06;297.09;1.1559;103.136;111.11;719.26;592.42;101.91;9.88;172.785;60.0841;41.1;9.94;127.9;40.74;135.15;14.91;100;64.02;744.01;997.2941;122.6;233.86;128.5;72.4584;144.5308;247.79;86.25;0.0999;143.37;143.96;553.99;17.7;82.81;12.5;134.12;323.7;19.35;58;217.18;0.09815;125.402;69.5;12.4342;12.9702;45.83;137.76;145.28;58.7693;0.8324;30.4823;232.03;48.7302
05/05/2021;486.69;176.02;226.78;267;3270.54;255.5078;70.5;25.91;67.7;28.95;282.76;16.8;20.76;0.679;1145.87;159.87;0.9123;35.63;0.1345;100.061;8.289;12.386;1.2005;125;160.28;297.65;1.1585;103.14;111.11;719.14;592.02;101.92;9.82;172.54;60.0841;41.1;10.2;128.03;40.74;134.8;14.91;100;66.58;758.55;997.3399;124.52;235.04;127;74.089;144.5308;246.47;88.67;0.0997;143.43;143.89;556.39;17.72;82.25;12.5;134.65;318.5;19.55;57.94;215.4;0.09815;125.402;69.0546;12.5611;13.1414;47;139.51;145.28;58.99;0.8329;30.4823;229.21;48.492
06/05/2021;483.61;176.27;226.42;260.4;3306.37;255.4353;73.63;26.375;67.7;28.865;289.71;16.7;20.76;0.6823;1145.65;160.69;0.9135;35.55;0.1345;100.061;8.267;12.53;1.2065;125.41;160.83;300.3;1.1513;103.128;106.41;718.96;591.8;101.91;9.86;175.965;60.0841;41.1;10.22;128.15;39.99;135.61;14.9;100;66.12;759.92;997.3453;123.72;234.86;127.3;74.1653;144.5308;249.73;88.71;0.0998;143.82;145.555;548.21;17.77;82.09;12.51;136;331.64;19.66;58.64;218.05;0.09837;125.402;69.3112;12.5856;12.9764;48.42;138.18;142.71;59.1;0.8289;30.4823;231.32;48.3837
07/05/2021;488.73;176.27;225.31;261.6;3291.61;254.7352;73.63;26.99;67.7;27.95;290.93;16.99;20.98;0.6776;1146.61;160.68;0.9129;35.9;0.1345;100.061;8.268;12.612;1.2166;125.63;161.56;303.39;1.1501;103.14;106.41;718.57;591.13;101.91;9.91;177.59;60.0841;41.1;10.3725;129.03;39.17;136.68;14.78;100;66.32;766.975;997.3189;125.62;234.84;126.7;74.766;149.9452;252.46;89.18;0.1001;144.34;145.56;556.95;17.82;82.78;12.51;137.85;333;20.1;58.64;216.5;0.09893;125.402;69.965;12.5971;13.1422;48.47;139.43;141.82;59.1;0.8221;30.4823;232.12;48.7081
08/05/2021;488.73;176.27;225.31;261.6;3291.61;254.7352;73.63;26.99;67.7;27.95;290.93;16.99;20.98;0.6776;1146.61;160.68;0.9129;35.9;0.1345;100.061;8.268;12.612;1.2166;125.63;161.56;303.39;1.1501;103.14;106.41;718.57;591.13;101.91;9.91;177.59;60.0841;41.1;10.3725;129.03;39.17;136.68;14.78;100;66.32;766.975;997.3189;125.62;234.84;126.7;74.766;149.9452;252.46;89.18;0.1001;144.34;145.56;556.95;17.82;82.78;12.51;137.85;333;20.1;58.64;216.5;0.09893;125.402;69.965;12.5971;13.1422;48.47;139.43;141.82;59.1;0.8221;30.4823;232.12;48.7081
09/05/2021;488.73;176.27;225.31;261.6;3291.61;254.7352;73.63;26.99;67.7;27.95;290.93;16.99;20.98;0.6776;1146.61;160.68;0.9129;35.9;0.1345;100.061;8.268;12.612;1.2166;125.63;161.56;303.39;1.1501;103.14;106.41;718.57;591.13;101.91;9.91;177.59;60.0841;41.1;10.3725;129.03;39.17;136.68;14.78;100;66.32;766.975;997.3189;125.62;234.84;126.7;74.766;149.9452;252.46;89.18;0.1001;144.34;145.56;556.95;17.82;82.78;12.51;137.85;333;20.1;58.64;216.5;0.09893;125.402;69.965;12.5971;13.1422;48.47;139.43;141.82;59.1;0.8221;30.4823;232.12;48.7081
10/05/2021;479.38;174.5791;219.53;261.34;3190.49;255.0488;75;27.635;67.7;27.97;292.33;16.95;20.58;0.6811;1146.68;159.58;0.9148;35.62;0.1345;100.061;8.274;12.65;1.2129;125.46;161.78;304.15;1.164;103.111;106.41;718.71;591.27;101.91;9.87;178.13;60.0841;42.27;10.509;129.25;39.03;136.86;14.81;100;66.26;756.49;997.3075;125.36;237.11;126.9;74.5371;150.8488;247.18;91.08;0.0996;144.57;146.72;547.34;17.83;80.81;12.51;128.94;337;19.86;57.122;213.89;0.09879;125.402;69.965;12.5975;13.0717;49.42;138.44;141.41;59.19;0.8245;29.5518;225.97;48.3365
11/05/2021;485.19;174.5791;221.38;257.5;3223.91;254.0927;73.96;27.055;67.7;27.02;285.63;16.59;20.55;0.6802;1144.51;156.04;0.911;34.98;0.1345;100.061;8.064;12.184;1.2148;124.36;161.21;303.57;1.1642;103.095;106.41;717.23;589.69;101.88;9.65;177.34;60.0841;42.27;10.1899;129.25;39.22;133.88;14.29;100;66.36;755;997.2682;122.15;233.86;125.22;73.8601;150.8488;246.23;90.21;0.0996;144.23;145.65;541.25;17.79;80.82;12.49;128.37;332;19.56;55.305;215.56;0.09896;125.402;69.965;12.4059;12.7844;45.8962;136.17;139.59;60.575;0.8232;29.5518;225.48;48.0716
12/05/2021;472.09;174.5791;219.9;261.25;3151.94;253.3201;74.5365;27.38;67.7;27.67;282.91;16.43;19.98;0.6828;1143.1;154.61;0.9114;34.83;0.1345;100.061;7.992;12.246;1.2072;124.02;160.42;301.65;1.1643;103.084;106.41;716.22;588.5;101.87;9.62;176.545;60.0841;40.75;10.2302;129.33;39.31;133.53;14.22;100;67.34;735.75;997.2441;122.1;227.94;123.12;74.375;148.5539;239;91.418;0.0993;144;144.23;540.2;17.72;78.71;12.47;124.62;334.8;19.56;54.675;210.54;0.09826;125.402;69.2253;12.3606;12.7229;48.25;134.53;140.76;60.9;0.8284;29.7109;220.63;47.609
13/05/2021;474.16;174.5791;206.08;263.46;3161.47;252.8194;75.54;26.705;67.7;27.46;286.9;16.43;20.07;0.6806;1143.1;154.61;0.914;34.96;0.1345;100.061;8.092;12.4;1.2081;124.02;160.42;301.65;1.1632;103.083;106.41;716.22;588.5;101.87;9.62;176.59;60.0841;40.75;10.31;129.33;38.84;132.31;13.84;87.35;67.22;748.5;997.2441;122.1;229.77;124.19;75.033;148.5539;243.03;90.826;0.0991;144;146.37;540.2;17.71;78.21;12.47;127.11;325.55;19.56;55.95;211.86;0.09852;125.402;69.09;12.3606;12.7229;48.07;134.53;140.76;58.82;0.8279;29.7109;223.74;47.6675
14/05/2021;486.56;174.5791;209.51;268.89;3222.9;252.7949;75.8713;26.63;67.7;28.8;290.68;16.62;20.45;0.6804;1143.89;153.28;0.9136;35.41;0.1345;100.061;8.204;12.684;1.2141;124.97;160.01;302.88;1.1608;103.096;106.41;715.9;588.17;101.86;9.52;178.03;60.0841;40.75;10.3663;129.61;39.66;133.42;14.19;87.35;68.46;769.92;997.1831;123.85;231.72;125.27;74.6516;150;248.15;92.59;0.1001;143.79;146.59;537.54;17.78;80.16;12.49;130.15;336.62;19.99;56.55;217.66;0.09884;125.402;70.2;12.4852;12.8634;49.32;135.9;137.54;61.1;0.8234;29.7109;226.94;48.1251
15/05/2021;486.56;174.5791;209.51;268.89;3222.9;252.7949;75.8713;26.63;67.7;28.8;290.68;16.62;20.45;0.6804;1143.89;153.28;0.9136;35.41;0.1345;100.061;8.204;12.684;1.2141;124.97;160.01;302.88;1.1608;103.096;106.41;715.9;588.17;101.86;9.52;178.03;60.0841;40.75;10.3663;129.61;39.66;133.42;14.19;87.35;68.46;769.92;997.1831;123.85;231.72;125.27;74.6516;150;248.15;92.59;0.1001;143.79;146.59;537.54;17.78;80.16;12.49;130.15;336.62;19.99;56.55;217.66;0.09884;125.402;70.2;12.4852;12.8634;49.32;135.9;137.54;61.1;0.8234;29.7109;226.94;48.1251
16/05/2021;486.56;174.5791;209.51;268.89;3222.9;252.7949;75.8713;26.63;67.7;28.8;290.68;16.62;20.45;0.6804;1143.89;153.28;0.9136;35.41;0.1345;100.061;8.204;12.684;1.2141;124.97;160.01;302.88;1.1608;103.096;106.41;715.9;588.17;101.86;9.52;178.03;60.0841;40.75;10.3663;129.61;39.66;133.42;14.19;87.35;68.46;769.92;997.1831;123.85;231.72;125.27;74.6516;150;248.15;92.59;0.1001;143.79;146.59;537.54;17.78;80.16;12.49;130.15;336.62;19.99;56.55;217.66;0.09884;125.402;70.2;12.4852;12.8634;49.32;135.9;137.54;61.1;0.8234;29.7109;226.94;48.1251
17/05/2021;482.74;174.36;211.05;267;3270.39;252.296;75.874;27.015;67.7;28.8;289.22;16.58;20.31;0.6819;1143.81;154.44;0.911;35.35;0.1345;100.061;8.157;12.716;1.2152;125.73;161.17;302.57;1.1635;103.086;113.0499;715.63;587.51;101.87;9.5;180.635;60.0841;41.23;10.42;129.68;40.65;133.68;14.07;86.85;68.2;762;997.1602;124.14;231.68;125.53;76.1581;150;245.18;92.55;0.0996;144.06;146.17;541.57;17.8;79.84;12.49;129.8;340;20.235;57.44;215.06;0.09877;125.402;70.1;12.4654;12.8638;45.85;135.37;140.25;62.96;0.8229;29.7929;226.44;48.1391
18/05/2021;480.62;174.36;213.72;262.875;3232.28;252.4979;74.425;26.745;67.7;28.24;287.59;16.66;20.25;0.6783;1143.71;156.41;0.9113;35.28;0.1345;100.061;8.128;13.1;1.2222;125.63;161.87;303.6;1.1608;103.081;113.0499;715.39;587.06;101.87;9.63;180.895;60.0841;41.23;10.3;129.72;40.65;136;14.3;86.85;68.24;769.92;997.1637;124.72;231.93;125.85;75.6909;150;243.08;93.05;0.0994;144.17;145.51;541.73;17.82;79.96;12.49;128.91;335.8;20.31;57.44;214.33;0.09877;125.402;69.75;12.4024;12.9215;47.08;135.14;141.34;61;0.8181;29.7929;225.57;48.3544
19/05/2021;480.47;174.36;212.54;263.425;3231.8;252.3913;74.99;25.24;67.7;28.24;286.22;16.36;20.27;0.6769;1141.63;156.41;0.9088;34.9;0.1345;100.061;7.966;13.122;1.2175;125.02;160.88;302.58;1.1594;103.071;108.0125;715.03;587.01;101.86;9.54;182.37;60.0841;41.05;10.18;129.66;40.65;135.04;14.32;86.85;67;750.2;997.1361;123.55;230.15;125.67;75.6718;150;243.12;91.37;0.0987;143.83;145.43;533.05;17.76;80.17;12.48;130.66;336.7142;19.65;55.3106;221.34;0.09837;133.95;68.75;12.2822;12.7953;46.8527;133.87;141.34;61.065;0.8213;29.7929;224.59;48.1256
